track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2LRKRBdcYaWqy4wSyvIEIp,Crazy Ken Band,PUNCH! PUNCH! PUNCH!,葉山ツイスト,24,138773,FALSE,0.456,0.847,1,-7.6,0,0.0552,0.00178,0.00542,0.328,0.86,159.903,4,rockabilly
29Kc7RQUikxuxjkRYa39Ih,Karthik,Potugadu,Devatha,55,221118,FALSE,0.605,0.749,10,-2.483,0,0.0398,0.623,0,0.104,0.466,149.827,4,pop-film
4nbQx3shQNLs8ySv4uUV9L,Jorge Aragão;Elza Soares,Ao vivo convida (Redux),Malandro - Ao vivo,42,334586,FALSE,0.533,0.697,10,-8.384,1,0.101,0.59,0.043,0.869,0.636,84.298,4,pagode
5bUeN1bZKkmP4SJb0aft8B,4hero;Jill Scott,Creating Patterns,Another Day,27,297573,FALSE,0.631,0.528,10,-10.044,0,0.0923,0.283,2.93E-05,0.205,0.539,150.448,4,trip-hop
5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,201373,FALSE,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3,folk
3PkGXozebAyenXV6ykhpNq,Aviões do Forró,CD Do DVD Itapebussu (Ao Vivo),Fazer Valer (Ao Vivo),39,182555,FALSE,0.626,0.949,4,-6.927,0,0.0527,0.643,2.50E-05,0.361,0.97,184.074,4,forro
7j1e730A8K1my1mM4knYmr,Chris Tomlin,How Great Is Our God: The Essential Collection,I Will Rise,47,300373,FALSE,0.213,0.32,11,-7.086,1,0.0301,0.349,0,0.0844,0.25,80.424,4,world-music
7Fv8Qp3tTSbSS2VjryUF7L,The Score,ATLAS,Revolution,67,231986,FALSE,0.574,0.833,8,-6.239,0,0.0563,0.0611,0,0.105,0.574,86.008,4,alternative
43zT3oDEP3I5FiZWugfqCZ,Chitharth,Santhosh Subramaniyam (Original Motion Picture Soundtrack),Adada Adada,64,245629,FALSE,0.876,0.834,7,-4.653,1,0.137,0.164,0.00021,0.108,0.788,103.012,4,pop
59SBaFrtyppqNhyzDpKx3j,Yuvan Shankar Raja;Silambarasan TR;T. Rajendar;Suchitra;Mahathi,Vallavan (Original Motion Picture Soundtrack),Ammadi Aathadi,53,329693,FALSE,0.694,0.829,5,-7.738,0,0.124,0.52,0.000191,0.0789,0.699,80.018,4,k-pop
4c8ouGnAqVqp3puWViy0Pz,El Coyote Y Su Banda Tierra Santa,Exitos En Vivo Vol. 2,Reproches Al Viento,41,232154,FALSE,0.558,0.473,0,-8.697,1,0.0377,0.688,1.19E-05,0.202,0.938,133.199,4,r-n-b
7js0KdTFdV92eswDxs8zYQ,Martin Garrix;DubVision;Shaun Farrugia,Sentio,Starlight (Keep Me Afloat),51,202670,FALSE,0.558,0.715,9,-5.231,1,0.0375,0.0667,0,0.097,0.297,127.001,4,progressive-house
4HnMrFXdsJYVuXRmPCevxH,Chapa C,100% Reggaeton Cubano,Eres Tu,44,247386,FALSE,0.755,0.598,11,-5.81,1,0.0797,0.33,1.79E-05,0.161,0.962,174.041,4,reggaeton
1LopXP0KP6Cu4SlRYcwPU7,Lady Gaga,Del gusto de mamá,"Eh, Eh (Nothing Else I Can Say)",2,176240,FALSE,0.805,0.877,1,-3.645,0,0.0376,0.25,0.000157,0.0649,0.844,93.963,4,dance
2WO5nzB7QtKn9ZRc9Jkalt,Harris Jayaraj;Sudha Ragunathan,Vaaranam Aayiram (Original Motion Picture Soundtrack),Annul Maelae,64,322506,FALSE,0.773,0.436,4,-10.972,0,0.0321,0.672,0.00678,0.197,0.533,115.917,4,pop
2gtgt4HljfLVdXRMPG9QiA,Biba Dupont,Shared Shelter,Shared Shelter,60,161723,FALSE,0.349,0.0451,4,-27.358,1,0.043,0.996,0.953,0.0758,0.143,93.299,3,piano
708feUe50Ed8N6zilSiSQM,Kiro Akiyama,From DROPOUT,Caffeine,59,243253,FALSE,0.73,0.455,6,-5.467,1,0.0396,0.00372,0.0118,0.0649,0.763,133.996,4,j-pop
35VfLKymw2iZKWnLTvm8Xv,Grouper,A I A: Alien Observer,Alien Observer,53,236480,FALSE,0.219,0.0825,9,-22.604,0,0.0421,0.994,0.602,0.278,0.168,76.03,3,ambient
3o87VfL7i5rnWy9flYblxM,Alda Célia,Voar Como a Águia,Poder da Oração,41,228577,FALSE,0.478,0.6,3,-8.553,1,0.0385,0.573,4.48E-05,0.972,0.311,131.968,4,gospel
1j0FpmahaWqEa0t8LLzstQ,Vanna,Curses,We Ate The Horse,26,248426,FALSE,0.282,0.988,4,-1.234,1,0.17,1.69E-05,0.000234,0.231,0.274,115.852,4,metalcore
4YeZzfKYGy8f25pxC7IzlP,Saul El Jaguar Alarcón;Banda Clave Nueva,Mi Estilo De Vida,Al Estilo Mafia,42,147693,FALSE,0.644,0.817,5,-2.306,0,0.0889,0.341,0,0.357,0.965,175.945,3,r-n-b
6x2vJWVX5xaYvkISLVu7Kz,prxz;Shiloh Dynasty,Love Wounds,Love Is More Depressing Than Depression,64,133267,FALSE,0.793,0.215,9,-16.636,0,0.24,0.733,0.0426,0.143,0.335,100.141,4,chill
7Mgu0aZziH1gnn4OPhIMEd,Rival Consoles,Night Melody / Articulation,Still Here,11,264380,FALSE,0.516,0.525,1,-16.094,1,0.0375,0.807,0.855,0.0642,0.671,128.012,4,idm
1Rma7wWp8qWyoqRFll4bAz,Project46,Que Seja Feita a Nossa Vontade,Foda-Se - Se Depender de Nós,31,269126,TRUE,0.363,0.996,4,-3.228,0,0.223,0.000634,0.000398,0.0679,0.0586,121.89,4,metalcore
1wjpQiPQO8a1GDjhAD0gCo,Spiritbox,Eternal Blue,Constance,14,270546,FALSE,0.352,0.701,6,-6.955,0,0.0436,0.00182,0.0666,0.154,0.147,112.264,4,metalcore
2L1WVCWCuhbc8IEIiJbrGl,Misfits,Spooky Scary Season,Halloween,2,112426,FALSE,0.382,0.937,0,-9.01,1,0.0758,0.0172,0,0.271,0.0957,108.729,4,j-rock
1DoF49hx0Rl0repeJUKbJe,Ella Fitzgerald,pov: you are walking in a winter wonderland,Frosty The Snowman,0,131733,FALSE,0.579,0.502,8,-7.57,1,0.0513,0.733,0,0.281,0.836,76.783,4,jazz
4kl3TXOlj8JXMPtZXUmRXI,Fuel,Fiesta temática 90s,Sunburn,0,265573,FALSE,0.501,0.795,4,-7.147,0,0.0298,0.00279,0.00028,0.105,0.544,93.556,4,alt-rock
7pUg09HgXhMEGpBwjjRGDB,Jota Quest,Guerra e Paz,Guerra e Paz,42,185815,FALSE,0.741,0.626,11,-8.036,0,0.0332,0.0882,0.000192,0.11,0.827,93.995,4,r-n-b
2NvbUcJTaaQeuJXfaA9U1W,Sirenia,The Seventh Life Path,Tragedienne,20,294253,FALSE,0.419,0.588,3,-6.259,0,0.0299,0.0401,0.0962,0.0838,0.0743,123.947,4,goth
5SDmQxd4wO7fe9kbap9daT,Bipul Chettri,Aashish - Single,Aashish,46,328115,FALSE,0.344,0.411,7,-11.077,1,0.0309,0.791,0.0181,0.0831,0.466,139.404,4,indie-pop
3X8WtvHFonCdcdnkd7bZxz,Pigface,The Best Of Pigface,Alle Ist Mein,22,150360,FALSE,0.513,0.974,7,-10.023,1,0.0568,0.0157,0.0845,0.917,0.159,173.262,4,industrial
2yAo8cJDVoMjBMS5MgrO8P,Hillsong Worship;Hillsong Young & Free,OPEN HEAVEN / River Wild,This Is Living,38,214647,FALSE,0.611,0.857,0,-6.248,0,0.0384,0.00182,0,0.326,0.464,128.001,4,world-music
2fR4NdUZJditzpS2iBWxiY,Sub Zero Project,Rave Into Space,Rave Into Space,60,247400,FALSE,0.36,0.896,10,-4.2,0,0.0958,0.0185,0.000895,0.579,0.119,150.127,4,hardstyle
3X0CBCVKnvNajOvuSN0ngN,Pritam;Sanjith Hegde;Sid Sriram,Brahmastra (Kannada) [Original Motion Picture Soundtrack],Kesariya Rangu,32,278377,FALSE,0.555,0.596,0,-7.278,1,0.0298,0.665,1.05E-05,0.108,0.352,94.2,4,indian
4VGQN7oQSJeaGkg7WXy2MT,Zé Ramalho,Zé Ramalho (Versão com Faixas Bônus),Chão de Giz,48,285360,FALSE,0.277,0.427,7,-9.124,1,0.0308,0.703,0.000221,0.267,0.561,145.24,3,brazil
0RDSa2Vkw9CboFD1yws7w6,Hank Williams;Drifting Cowboys,I Saw The Light (Expanded Undubbed Edition),When God Comes And Gathers His Jewels,15,170973,FALSE,0.475,0.27,7,-10.675,1,0.0282,0.786,0.000153,0.125,0.748,145.902,3,honky-tonk
6SQUopvuZyrWYjYayxxSXl,Brave Girls,Rollin',Rollin',66,197746,FALSE,0.691,0.859,1,-4.118,1,0.112,0.0302,0,0.165,0.541,124.958,4,k-pop
5AM8iryxHyZrIJ3PxsB5JY,Dr. Jean Feldman,Dr. Jean and Friends,Days of the Week,56,53480,FALSE,0.868,0.307,7,-14.064,1,0.402,0.468,1.83E-06,0.0599,0.966,109.869,4,children
6vEL7E8TGzrxuxbrgdlkLL,Tarkan,Ölürüm Sana,Şımarık,66,235218,FALSE,0.775,0.818,7,-8.687,1,0.164,0.0518,0,0.114,0.826,97.06,3,turkish
7DBHT8SI35z5I8sssBJ2WP,Elvis Presley,Always On My Mind (Rehearsal),Always On My Mind - Rehearsal,55,264680,FALSE,0.502,0.463,7,-13.144,1,0.0434,0.726,0.00965,0.238,0.394,92.279,4,rockabilly
2B8Lm6bc7zTsY0HtrodNpf,Moshe Kasher,Crowd Surfing Vol. 1,Touching a Giraffe on Molly,22,108768,TRUE,0.544,0.574,4,-14.526,0,0.954,0.829,0,0.81,0.601,95.017,3,comedy
1gbdJZS4tPlJXeQXkDyg5U,Jorrgus,W szczęściu (Radio Edit),W szczęściu - Radio Edit,29,256557,FALSE,0.621,0.674,6,-8.786,1,0.0347,0.0978,2.91E-05,0.104,0.519,114.975,4,disco
300HJHC8ZR1r8quEn5OqwZ,Burna Boy,It's You - Fresh Hits,Last Last,0,172342,FALSE,0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,4,hip-hop
6fbCGwvj2V5JXYFovauhUr,Vou Zuar;Grupo Menos É Mais,Na Mesma Roda (Ao Vivo),Não Deixe o Samba Morrer / Retalhos de Cetim / Será Que É Amor - Ao Vivo,45,438442,FALSE,0.399,0.557,11,-10.876,0,0.0601,0.616,0,0.907,0.746,179.232,4,samba
53Ns8q7Rzuoj4Q0xOUxKBe,Gravero,Bas Ek Baar (Lo-Fi Flip),Bas Ek Baar (Lo-Fi Flip),52,183103,FALSE,0.593,0.417,0,-14.797,1,0.0948,0.866,0.00555,0.0974,0.249,144.892,3,indian
4GYhzSOyQOqq7uv6olZH7X,Deluxe,Live à l'Olympia,Mr. Chicken - Live,27,323532,FALSE,0.751,0.642,9,-8.566,0,0.105,0.306,0,0.949,0.686,112.03,4,spanish
3Srw8isgDzmYsgwDi4MtbD,Teresa Teng,BTB 鄧麗君15週年,月亮代表我的心,53,206293,FALSE,0.447,0.32,1,-10.608,1,0.0294,0.848,0.0905,0.104,0.349,78.09,4,mandopop
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,"thank u, next",7 rings,84,178626,TRUE,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,4,dance
4346ts6RdbK3diJWlFX37J,Ayush Panda,Kuch Soona Sa Hai,Kuch Soona Sa Hai,41,283312,FALSE,0.639,0.386,10,-8.845,1,0.0252,0.822,1.85E-06,0.107,0.158,91.89,4,singer-songwriter
4sO9tnvCH3DJZ3AAXoixjd,Prateek Kuhad,Mismatched (Music from the Netflix Original Series),Kahaan Ho Tum,53,155289,FALSE,0.714,0.393,5,-10.157,1,0.0754,0.733,0.00192,0.123,0.72,67.589,4,folk
3nM8veP5v3mll8TxlbOYnS,Christopher Zondaflex Tyler,Mr Chris' Hip Hop for Tots,Red Light,12,91246,FALSE,0.725,0.705,1,-15.537,1,0.33,0.0457,0,0.263,0.477,120.095,4,kids
6JcWanfC5bkTQy4iXbeFKL,Norah Jones,Alternative Christmas 2022,I Dream Of Christmas,0,203906,FALSE,0.614,0.699,6,-6.238,1,0.0315,0.14,0.252,0.115,0.431,107.552,4,j-pop
4CM2CpR5UpFoObTmuFOUIj,Antônio Carlos Jobim,Chill in Brazil,Favela,0,154960,FALSE,0.457,0.224,9,-19.476,0,0.0344,0.715,1.20E-06,0.224,0.48,80.845,4,mpb
69I2YClxHLKiEHHOVpBmbT,Eric Cloutier,Heuristic EP,Opprobrium,5,323326,FALSE,0.804,0.918,11,-11.647,1,0.0812,0.102,0.956,0.0975,0.402,121.01,4,detroit-techno
3q6WrVUkLKpAwBfxKO87uX,Gerson Rufino,Reconstrução,Me Perdoe,48,243029,FALSE,0.654,0.636,4,-6.273,1,0.032,0.465,0,0.226,0.429,137.961,4,gospel
0ooaQGSWjhcuhsDQHrnL7t,Anne-Marie,Holly Jolly Christmas,Think of Christmas,0,170306,FALSE,0.546,0.829,6,-5.557,0,0.0769,0.221,0,0.139,0.76,90.062,4,house
0zmOnwMT92MMZxfE04TbKt,ONE OK ROCK,Luxury Disease,Vandalize,58,194695,TRUE,0.569,0.917,10,-4.538,1,0.0575,0.00458,0,0.221,0.582,133.965,4,j-pop
4qNWg7lqTsGdtuWJYlKmIR,Hi-Rez;KXNG Crooked;KR$NA,Playground,Playground,41,288000,TRUE,0.815,0.729,6,-6.152,1,0.186,0.167,7.67E-06,0.115,0.525,149.952,4,indie-pop
6wWK3sM9AXuPRD9QTl4jdk,Leon Lai,我的真心獻給你,我的真心獻給你,20,232200,FALSE,0.519,0.28,10,-14.822,1,0.0366,0.444,1.42E-05,0.0878,0.254,112.04,4,cantopop
3Q8Jw1UCAQSMeGNIFfWNSd,La Mississippi,Yo estuve ahi,Un Trago Para Ver Mejor,43,216026,FALSE,0.294,0.942,2,-7.118,1,0.0808,0.206,3.23E-05,0.97,0.649,166.291,4,blues
4QHKR48C18rwlpSYW6rH7p,Nicolas Jaar,Time for Us,Mi Mujer,56,411124,FALSE,0.816,0.635,10,-8.354,0,0.0517,0.105,0.846,0.105,0.307,124.005,4,electronic
1PuPOBAYjIwjFucI9hx8ek,Skank,Multishow Ao Vivo - Skank no Mineirão,Dois Rios - Ao Vivo,40,296173,FALSE,0.502,0.775,9,-4.653,0,0.0303,0.485,0,0.985,0.297,78.036,4,r-n-b
2VFQ4kS85puKOMIqWC2EJ0,Nithyasree,Onbathu Kolum & Vinayagar Hits,Lambhodharaya,31,490706,FALSE,0.703,0.467,9,-7.498,1,0.0335,0.653,0,0.096,0.565,131.915,4,classical
0f91Dvbc5tc6DN7e2QaNyC,Nora Van Elken,Midsommar,Midsommar,58,156923,FALSE,0.723,0.615,0,-6.807,0,0.0348,0.255,0.939,0.0808,0.0406,120.008,4,deep-house
2ylCrFiBu98SC0vFfaCent,The Beatles,Revolver (Remastered),I'm Only Sleeping - Remastered 2009,59,180320,FALSE,0.494,0.47,8,-9.599,0,0.0301,0.21,0,0.28,0.698,103.477,4,psych-rock
1ODuiU1H47mNBcxvfQkmUz,Rolf Zuckowski,Rolfs fröhlicher Familientag,Der Morgenmuffel,29,140560,FALSE,0.549,0.518,9,-8.313,0,0.0445,0.377,0,0.185,0.587,118.741,4,children
4edHoZerfvMGeLz3ohZit6,The Chainsmokers,So Far So Good,iPad,69,202406,FALSE,0.665,0.628,2,-6.297,1,0.026,0.00502,2.02E-05,0.0947,0.551,121.979,4,edm
2yss0n7KmvmSr4EHvjfFpn,Linkin Park,Meteora (Bonus Edition),Don't Stay,63,187933,FALSE,0.488,0.995,1,-3.096,0,0.108,0.00153,0,0.911,0.679,90.058,4,grunge
7DgkSYT6vh3UAYQlFbsj6z,Cheat Codes;AJ Mitchell,Hate You + Love You (feat. AJ Mitchell),Hate You + Love You (feat. AJ Mitchell),64,198874,FALSE,0.755,0.689,5,-4.463,1,0.0305,0.0693,0,0.394,0.638,140.013,4,electro
06cKwLd1PM0LlFbvm2s3R4,Jean-Baptiste Lully;Le Concert Spirituel;Herve Niquet,"Lully: Grand Motets, Vol. 3",Exaudiat te Dominus (Psalm 19): Gloria,22,115573,FALSE,0.501,0.429,10,-15.731,1,0.0484,0.95,0.0728,0.0945,0.482,115.485,4,opera
6z9vDgzUUYTdvIikaMIEVt,Khontkar,100,Legal,43,222988,TRUE,0.811,0.824,11,-5.628,1,0.152,0.328,0,0.0606,0.62,73.969,4,turkish
7IdGvF9xwGEcFjTMfvaxK7,Sara Kays,Relaxing Pop,Remember That Night?,1,227186,FALSE,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51E-05,0.156,0.554,123.978,4,singer-songwriter
6Yc3tjFCVR2bfAQFRTZBef,BTS,MAP OF THE SOUL : PERSONA,HOME,74,234177,FALSE,0.633,0.799,7,-4.625,0,0.0427,0.0144,0,0.194,0.534,142.991,4,k-pop
7lrqvdivAYRGEiO8JFP31G,BTS;Halsey,MAP OF THE SOUL : 7,Boy With Luv (Feat. Halsey),70,229773,FALSE,0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,4,k-pop
4BrvRsCZ1fY6NPJMtDKGFD,James Brown,70s Christmas Party,Christmas Is Love,0,359306,FALSE,0.584,0.654,9,-5.902,0,0.0635,0.359,5.92E-06,0.0798,0.708,122.065,4,funk
2T6rMXWYc934IWMudx1H1X,Galaxy 2 Galaxy,Galaxy 2 Galaxy: A High Tech Jazz Compilation,Jupiter Jazz,39,270746,FALSE,0.645,0.877,7,-10.616,1,0.0456,0.00657,0.858,0.127,0.473,124.697,4,chicago-house
28LJW3xalJfLUIx7VHOpF6,Nogizaka46,おいでシャンプー TypeC,狼に口笛を,24,178840,FALSE,0.499,0.924,4,-3.138,1,0.0704,0.0892,0,0.405,0.548,160.015,4,j-idol
3znnqpwwIseRg3haxuQe2w,Armando,Straight Up Detroit Shit 2013,100% Dissin It,7,50773,FALSE,0.892,0.685,11,-4.404,0,0.267,0.0411,0.928,0.086,0.76,154.9,4,chicago-house
4Y8MGq957LponDUCj4wBnV,Shreya Ghoshal,Achyutam Keshavam,Achyutam Keshavam,56,279754,FALSE,0.25,0.684,5,-13.165,1,0.124,0.656,0.000151,0.16,0.165,85.047,4,pop-film
6CGQLYFna6APl9jGLUhduD,Carlos Lombardi;Los Românticos De La Noche,Lo Mejor Del Tango,Tomo y Obligo,19,134413,FALSE,0.564,0.36,0,-11.541,0,0.037,0.815,0.304,0.249,0.603,115.416,4,tango
1ZJ8pODFM2y5DeSthUTBrC,Bethel Music;Brian Johnson,Simple,I Still Believe,54,305768,FALSE,0.414,0.25,9,-11.802,1,0.029,0.776,0,0.0886,0.25,148.402,4,world-music
6yaD2rZwnPKvSCoPsbrMGK,Choke;Ottavio Lourenço,Latino Revolution,Represent Acción,43,92760,TRUE,0.338,0.839,1,-6.517,1,0.0745,0.00997,0.0907,0.298,0.837,84.657,4,metal
4KQTgmkSEBzsGS3qL1aX7G,Sayuri,Sorewa Chiisana Hikarinoyouna,それは小さな光のような,36,272916,FALSE,0.492,0.959,7,0.698,0,0.0535,0.109,0,0.0796,0.349,143.966,3,anime
67l8nACchnc7Mq9LP6XqNz,Sam Smith,Weihnachtspop 2022,"River - Recorded At RAK Studios, London",0,208573,FALSE,0.45,0.181,10,-11.417,1,0.0406,0.896,1.09E-06,0.11,0.196,115.443,4,pop
3dNn3Hhbdw2DsmXF6HSEc3,Octave One,Patterns of Power,The Blue Drift,9,417956,FALSE,0.71,0.939,2,-5.439,1,0.0348,5.84E-05,0.865,0.28,0.485,130.985,4,detroit-techno
0v3UwgJhdNCaEIMyuaoqyt,We Came As Romans,Darkbloom,Darkbloom,50,228266,FALSE,0.494,0.837,8,-5.406,1,0.0413,8.64E-05,4.95E-06,0.124,0.358,109.996,4,metalcore
0I9l2tj5pWBiJ8rQSjJNUX,Joey Montana;Lalo Ebratt,Fiesta Reggaeton 2010s,No Te Va,0,204880,FALSE,0.844,0.934,7,-1.223,0,0.078,0.17,0.000121,0.134,0.647,96.983,4,reggae
2lbDzgkMN0Q1c6nnmRY2bn,Bruno Mars;Anderson .Paak;Silk Sonic,New Pop Classics,Skate,0,203122,FALSE,0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,4,dance
7Fo51x6cURFo9jCzcv7WOL,DLMT,One Drink,One Drink,52,212845,FALSE,0.762,0.838,2,-5.097,1,0.0648,0.124,0.0192,0.0856,0.454,123.995,4,groove
6uBqW0IfwvcAbYA5x8LVMy,Tropical Bleyage;A-Tech,Universal Language,Reborn - A-Tech Remix,35,417103,FALSE,0.566,0.951,8,-6.684,0,0.0422,0.000152,0.811,0.111,0.226,145.008,4,trance
1nYzjrdVQ8RpF93M0jPFW7,Sara Kays,Remember That Night?,Remember That Night?,76,227186,FALSE,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51E-05,0.156,0.554,123.978,4,indie-pop
63yJNPFapPMRBRzuu7kQwP,Avantasia,Ghostlights,Spectres - Live,22,364000,FALSE,0.463,0.868,8,-6.524,1,0.103,0.0341,4.58E-05,0.945,0.166,126.078,4,opera
70syKeeQhtf4UgHRglzrma,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Laughter - LIVE,24,362280,FALSE,0.37,0.814,6,-6.121,0,0.0391,0.0525,0,0.672,0.314,159.724,4,j-rock
3omnDqXnlC4awZfUrGQSDN,The Killers;Toni Halliday,Alternative Christmas 2022,A Great Big Sled,0,262586,FALSE,0.532,0.872,0,-3.869,1,0.0636,0.00223,0,0.283,0.299,127.959,4,rock
7mDdR7ynAJuMdkr49AlF1W,Bruno Mars;Anderson .Paak;Silk Sonic,Trending Pop,Skate,0,203122,FALSE,0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,4,dance
6PhZVQ8phHD5oLN1hINOWI,XERXES THE DARK,The Rise Of A.I.,Simulating the New World,0,345000,FALSE,0.668,0.512,2,-8.819,1,0.0305,0.131,0.924,0.0873,0.0387,112.002,4,iranian
4phUOzsqUNjZ5EY8zTAhTv,Caju Pra Baixo,"Open Bar do Caju, Vol. 2 (Ao Vivo)",Deixa o Menino Jogar - Ao Vivo,39,144612,FALSE,0.544,0.812,11,-6.102,0,0.0454,0.711,0,0.394,0.777,85.046,4,samba
1nxjTDshyAJ98qJq0njCJS,Johannes Brahms;Wiener Philharmoniker;Claudio Abbado,Halloween Musica Horror 2022,"21 Hungarian Dances, WoO 1: No. 5 in G Minor: Allegro",0,139266,FALSE,0.365,0.196,3,-14.108,1,0.0349,0.904,0.968,0.0831,0.588,77.88,4,german
2okIewG8AcK9Ec3DavV50n,Project AER;v i v,How Are You? I'm Okay,Embrace,6,158999,FALSE,0.565,0.145,9,-19.083,1,0.0342,0.921,0.926,0.079,0.0399,120.995,4,ambient
3qyx6h4cCuHpCcTYFSMKeb,Juan D'Arienzo,Juan D'Arienzo: Discografía Completa Vol. 2,Desde El Alma,21,131400,FALSE,0.698,0.506,7,-9.284,1,0.0589,0.465,0.697,0.181,0.59,97.244,1,tango
4MRylYuw7JcYVuSo3YFy5f,The Replacements,All for Nothing / Nothing for All,"Another Girl, Another Planet - Live",21,151893,FALSE,0.228,0.98,4,-6.158,1,0.251,0.000651,0.000259,0.545,0.226,160.512,4,power-pop
0D1pEisM3QkiacGXJe5dmd,Elvis Presley,Elvis 30 #1 Hits,(You're The) Devil in Disguise,67,140426,FALSE,0.481,0.733,5,-7.633,1,0.165,0.575,1.18E-05,0.108,0.874,122.909,4,rockabilly
6YCW1g7XwaDZX7sUSM8LWq,Fantastic Negrito,Arcane League of Legends (Soundtrack from the Animated Series),When Everything Went Wrong (from the series Arcane League of Legends),55,193095,FALSE,0.686,0.906,4,-6.159,1,0.0881,0.28,0.000178,0.184,0.466,113.016,4,blues
7gl2Uwxq2ys24OPRBTiLg3,Hillsong Worship;Reuben Morgan,This Is Our God (Live),This Is Our God,39,348226,FALSE,0.296,0.348,4,-10.548,1,0.0295,0.249,0.297,0.444,0.0703,159.955,4,world-music
74quD9hpaA42difegp5KAq,Jonathan Davis,Black Labyrinth,Gender,23,206506,FALSE,0.603,0.776,4,-6.834,1,0.248,0.162,8.27E-05,0.0991,0.439,149.988,4,industrial
3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,FALSE,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alternative
1L6ElBhaMeoOuRbczG18nq,Crazy Ken Band,GALAXY,秋になっちゃった,24,246773,FALSE,0.676,0.828,9,-4.407,1,0.0283,0.0532,0,0.0787,0.909,116.077,4,rockabilly
7G0aaV8YLU4RSl37yB5P69,Roni Size;Benny L,Dayz (Benny L Remix),Dayz - Benny L Remix,12,334628,FALSE,0.572,0.988,1,-4.039,1,0.174,0.00155,0.836,0.0906,0.143,174.968,4,breakbeat
0LJcP6ApERw0OvosstOdZm,Modeselektor;Tommy Cash,Who Else,Who,49,281143,FALSE,0.758,0.746,7,-11.39,1,0.0639,0.0997,0.0613,0.151,0.212,142.994,4,minimal-techno
4nR3XZ882HTOmXkRPbrgzA,Legião Urbana,As Quatro Estações,Eu Era Um Lobisomem Juvenil,44,406400,FALSE,0.556,0.515,2,-13.122,1,0.0268,0.0758,0.000702,0.217,0.527,97.143,4,r-n-b
77Nr76bprdc5y5fg8d7EaS,Yui Horie,HONEY JET!!,バニラソルト,42,304240,FALSE,0.573,0.892,4,-2.133,1,0.0438,0.084,0.00176,0.336,0.932,139.989,4,j-idol
0bCgcTDkZ1RhguEeuUhZ9k,Yusei,Aesthetic Girl,Aesthetic Girl,54,258144,FALSE,0.707,0.486,9,-8.16,0,0.174,0.973,0.916,0.529,0.519,169.945,4,sad
6E7Ix5jkd6uzfoxuvcI8Ww,Rend Collective;We The Kingdom,Santa's Christmas List,God Rest Ye Merry Gentlemen (Hallelujah),0,217120,FALSE,0.607,0.884,2,-4.059,1,0.0489,0.023,0,0.226,0.555,139.988,4,alt-rock
3NqigSf4ZhHqRDyT1kTVAc,Deny,Invencible,Invencible,31,255000,FALSE,0.362,0.948,2,-2.898,0,0.0459,3.17E-05,6.18E-05,0.348,0.304,155.955,4,trance
0Ev562zA4pmUsBqjxsxxdx,Gryffin;ILLENIUM;Daya,Feel Good (feat. Daya),Feel Good (feat. Daya),67,248156,FALSE,0.625,0.707,2,-4.761,1,0.0337,0.22,0,0.213,0.479,138.064,4,edm
3AWIsTih1Uz407KSvkJrbj,Oleg Pogudin,Русское танго,"Так дымно, что в зеркале нет отраженья...",0,223413,FALSE,0.488,0.297,11,-9.898,0,0.0358,0.794,5.69E-05,0.0734,0.554,126.404,4,romance
7kA3xa1iqOLTjPpWiX0sw7,Desejo de Menina,"Moldura, Vol. 3",Vida Vazia,48,210906,FALSE,0.601,0.804,7,-4.405,1,0.0392,0.69,0.0002,0.252,0.78,160.087,4,forro
3ow8EuQfDHGThJ7ALXPgIl,Caetano Veloso,Outras Palavras,Lua E Estrela,44,211240,FALSE,0.59,0.175,0,-17.19,1,0.0326,0.889,7.69E-05,0.103,0.294,85.866,4,r-n-b
2EnZf7wbFv7ST4CJ3EvNzT,El Ruido Blanco,Ruido Blanco para el bebé: sonidos relajantes para bebés recién nacidos para ayudar a dormir,Ruido Rosa Puro - Una Hora Versión,24,3601693,FALSE,0,2.03E-05,1,-11.165,1,0,0.186,1,0.362,0,0,0,world-music
3y2kWqVwRjwU49sbz5QGRD,Simple Plan;Julian Emery,Get Your Heart On! (Deluxe Edition),Astronaut,54,220746,FALSE,0.456,0.879,9,-3.457,0,0.0353,0.00197,0,0.095,0.536,148.131,4,punk
